t,scenario,true_x,true_y,wifi_degraded,vlp_blocked,mixed_dynamic,wifi_ap1_dbm,wifi_ap1_clean_dbm,wifi_ap2_dbm,wifi_ap2_clean_dbm,wifi_ap3_dbm,wifi_ap3_clean_dbm,vlp_led1_intensity,vlp_led1_clean_intensity,vlp_led2_intensity,vlp_led2_clean_intensity,vlp_led3_intensity,vlp_led3_clean_intensity,vlp_led4_intensity,vlp_led4_clean_intensity
63,s2_wifi_degraded,6.702875767945526,1.3948214383894544,True,False,False,-52.52271571081001,-56.656908976059974,-45.71634448883103,-48.085141042495465,-67.48999142644047,-59.61810679664631,0.0384902531783406,0.0377596710201151,0.16651745918695818,0.16532280265938448,0.01642690721711178,0.014337858142768122,0.02280627297193896,0.020279485746473057
64,s2_wifi_degraded,6.87517464550481,1.1902703370600811,True,False,False,-63.200883056336004,-56.92346501593813,-55.26710128954066,-47.23926503275998,-62.127689170329475,-59.90576100352463,0.03510423811061274,0.0351827869522628,0.16836990555865708,0.16889340787891566,0.013775859193616595,0.013488041910221484,0.018160789704145294,0.019365714684788773
65,s2_wifi_degraded,6.892272294025562,1.0122251452148698,True,False,False,-57.80246245572454,-56.94624234658542,-45.41847169264639,-47.12407980771848,-59.784472625616296,-60.114212685424405,0.034589758753703265,0.0345900744906394,0.16031497794883054,0.16121855862700019,0.011153486612709207,0.01302705415538576,0.020457235080080828,0.018499314143526232
66,s2_wifi_degraded,7.000483248939226,0.9177176630235528,True,False,False,-60.616890562625734,-57.120995217455636,-41.982109134789916,-46.62843403167495,-56.63418031529819,-60.24980389027325,0.03332098020123208,0.0331387340929237,0.16205160096320254,0.1620648673709991,0.012838847376880907,0.012632075323001818,0.019120793115077188,0.01812981631881545
67,s2_wifi_degraded,7.169623623221895,0.7738996044632837,True,False,False,-61.561922244203934,-57.39210242232396,-47.587207379918496,-45.84823347428173,-51.302199468489434,-60.455539979699054,0.03211789911497986,0.031028600669853655,0.1637609224031796,0.16147661692828927,0.011139924218014617,0.012056685422995548,0.017507762277166994,0.017572823406808238
68,s2_wifi_degraded,7.492034971191752,0.4271040557051936,True,False,False,-66.59684755888821,-57.90943665142531,-59.70117835828388,-44.56868918483083,-62.282215760076625,-60.916328231203494,0.027177031076880034,0.027295221182837556,0.14650853568769495,0.14854360153877838,0.01074991084255041,0.010927624027366885,0.016635244657745605,0.016231979278986022
69,s2_wifi_degraded,7.463813289098351,0.1481351742215659,True,False,False,-61.50695303142026,-57.9130150957875,-43.56314433803575,-45.38264808645293,-64.95039467305627,-61.19123194321277,0.02889222584914779,0.02682212125050334,0.12709523689540284,0.1295857224992621,0.01039968772821074,0.010470651941034505,0.015827318119411557,0.01516546797229792
70,s2_wifi_degraded,7.384046542733699,0.3965845375848609,True,False,False,-64.6017757107982,-57.75460281007658,-44.012454936947165,-45.209024307612424,-57.6785689756195,-60.91618751985608,0.029827589931389967,0.02812235607011063,0.14646717924831446,0.14387785746044418,0.010946097197625872,0.011013229944755891,0.01746249705750883,0.01607941291300626
71,s2_wifi_degraded,7.274941349103505,0.5328406187982155,True,False,False,-59.427676212587265,-57.573817811209835,-47.259070135505084,-45.547781602489074,-50.13274284786561,-60.743210477836854,0.027387830694216363,0.029431186790689894,0.14948196313974393,0.14973945266905922,0.010479616789894258,0.011417678902775718,0.01616251140589841,0.016588100096646758
72,s2_wifi_degraded,7.242898641642358,0.6319581293500205,True,False,False,-57.39598783340278,-57.51507292996819,-35.57914870686494,-45.590655846510515,-66.14638327233898,-60.629158040747356,0.030477866952912002,0.02997644625341494,0.15500273150830204,0.1551652728729403,0.010876481143505356,0.011658269016928083,0.016981758564443696,0.01698910761940651
